distil_id	bead_batch	bead_revision	bead_set	cell_id	count_cv	count_mean	det_mode	det_plate	det_well	inf_model	pert_dose	pert_dose_unit	pert_id	pert_iname	pert_itime	pert_mfc_desc	pert_time	pert_time_unit	pert_type	pool_id	provenance_code	qc_f_logp	qc_iqr	qc_slope	rna_plate	rna_well	pert_plate
PETER001_HK2_6H_X1.A2_B46:P11	b46	r2	dp52,dp53	HK2	16	113	duo	PETER001_HK2_6H_X1.A2_B46	P11	mlr12k	0.1|0.1|0.01	uM	Darunavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	Darunavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	6 h	Darunavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	6	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.4	14.01	51	PETER001_HK2_6H_X1.A2	P11	PETER001
PETER001_HK2_6H_X1.A2_B46:P12	b46	r2	dp52,dp53	HK2	16	116	duo	PETER001_HK2_6H_X1.A2_B46	P12	mlr12k	0.1|0.1|0.01	uM	Darunavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	Darunavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	6 h	Darunavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	6	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.3	16.59	51	PETER001_HK2_6H_X1.A2	P12	PETER001
PETER001_HK2_6H_X1.A2_B46:P13	b46	r2	dp52,dp53	HK2	14	114	duo	PETER001_HK2_6H_X1.A2_B46	P13	mlr12k	0.1|0.5|0.01	uM	Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	6 h	Emtricitabine|Ritonavir|Morphine sulfate salt pentahydrate	6	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.4	12.1	53	PETER001_HK2_6H_X1.A2	P13	PETER001
PETER001_HK2_6H_X1.A2_B46:P14	b46	r2	dp52,dp53	HK2	15	112	duo	PETER001_HK2_6H_X1.A2_B46	P14	mlr12k	0.1|0.5|0.01	uM	Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	6 h	Emtricitabine|Ritonavir|Morphine sulfate salt pentahydrate	6	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.5	14.65	52	PETER001_HK2_6H_X1.A2	P14	PETER001
PETER001_HK2_6H_X1.A2_B46:P15	b46	r2	dp52,dp53	HK2	15	110	duo	PETER001_HK2_6H_X1.A2_B46	P15	mlr12k	0.1|0.5|0.01	uM	Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	6 h	Emtricitabine|Ritonavir|Morphine sulfate salt pentahydrate	6	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.4	19.54	51	PETER001_HK2_6H_X1.A2	P15	PETER001
PETER001_HK2_6H_X1.A2_B46:P16	b46	r2	dp52,dp53	HK2	14	119	duo	PETER001_HK2_6H_X1.A2_B46	P16	mlr12k	0.1|0.01	uM	Darunavir |Morphine sulfate salt pentahydrate	Darunavir |Morphine sulfate salt pentahydrate	6 h	Darunavir|Morphine sulfate salt pentahydrate	6	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.4	15.52	53	PETER001_HK2_6H_X1.A2	P16	PETER001
PETER001_HK2_6H_X1.A2_B46:P17	b46	r2	dp52,dp53	HK2	15	117	duo	PETER001_HK2_6H_X1.A2_B46	P17	mlr12k	0.1|0.01	uM	Darunavir |Morphine sulfate salt pentahydrate	Darunavir |Morphine sulfate salt pentahydrate	6 h	Darunavir|Morphine sulfate salt pentahydrate	6	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.7	16.32	52	PETER001_HK2_6H_X1.A2	P17	PETER001
PETER001_HK2_6H_X1.A2_B46:P18	b46	r2	dp52,dp53	HK2	15	118	duo	PETER001_HK2_6H_X1.A2_B46	P18	mlr12k	0.1|0.01	uM	Darunavir |Morphine sulfate salt pentahydrate	Darunavir |Morphine sulfate salt pentahydrate	6 h	Darunavir|Morphine sulfate salt pentahydrate	6	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.8	15.01	51	PETER001_HK2_6H_X1.A2	P18	PETER001
PETER001_HK2_6H_X1.A2_B46:P19	b46	r2	dp52,dp53	HK2	15	119	duo	PETER001_HK2_6H_X1.A2_B46	P19	mlr12k	0.5|0.01	uM	DMSO |Morphine sulfate salt pentahydrate	DMSO |Morphine sulfate salt pentahydrate	6 h	DMSO|Morphine sulfate salt pentahydrate	6	h	ctl_vehicle|trt_cp	epsilon	KMV+F2D+INO+QNO	5.7	17.52	53	PETER001_HK2_6H_X1.A2	P19	PETER001
PETER001_HK2_6H_X1.A2_B46:P20	b46	r2	dp52,dp53	HK2	15	111	duo	PETER001_HK2_6H_X1.A2_B46	P20	mlr12k	0.5|0.01	uM	DMSO |Morphine sulfate salt pentahydrate	DMSO |Morphine sulfate salt pentahydrate	6 h	DMSO|Morphine sulfate salt pentahydrate	6	h	ctl_vehicle|trt_cp	epsilon	KMV+F2D+INO+QNO	3.4	9.74	61	PETER001_HK2_6H_X1.A2	P20	PETER001
PETER001_HK2_6H_X1.A2_B46:P21	b46	r2	dp52,dp53	HK2	16	118	duo	PETER001_HK2_6H_X1.A2_B46	P21	mlr12k	0.5|0.01	uM	DMSO |Morphine sulfate salt pentahydrate	DMSO |Morphine sulfate salt pentahydrate	6 h	DMSO|Morphine sulfate salt pentahydrate	6	h	ctl_vehicle|trt_cp	epsilon	KMV+F2D+INO+QNO	3.4	12.01	65	PETER001_HK2_6H_X1.A2	P21	PETER001
PETER001_MG63_24H_X1.A2_B46:A04	b46	r2	dp52,dp53	MG63	18	93	duo	PETER001_MG63_24H_X1.A2_B46	A04	mlr12k	0.5|0.1|0.1	uM	Abacavir|Dolutegravir|Emtricitabine	Abacavir|Dolutegravir|Emtricitabine	24 h	Abacavir|Dolutegravir|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.7	12.36	52	PETER001_MG63_24H_X1.A2	A04	PETER001
PETER001_MG63_24H_X1.A2_B46:A05	b46	r2	dp52,dp53	MG63	15	101	duo	PETER001_MG63_24H_X1.A2_B46	A05	mlr12k	0.5|0.1|0.1	uM	Abacavir|Dolutegravir|Emtricitabine	Abacavir|Dolutegravir|Emtricitabine	24 h	Abacavir|Dolutegravir|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.3	10.54	52	PETER001_MG63_24H_X1.A2	A05	PETER001
PETER001_MG63_24H_X1.A2_B46:A06	b46	r2	dp52,dp53	MG63	17	97	duo	PETER001_MG63_24H_X1.A2_B46	A06	mlr12k	0.5|0.1|0.1	uM	Abacavir|Dolutegravir|Emtricitabine	Abacavir|Dolutegravir|Emtricitabine	24 h	Abacavir|Dolutegravir|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.8	11.73	53	PETER001_MG63_24H_X1.A2	A06	PETER001
PETER001_MG63_24H_X1.A2_B46:A07	b46	r2	dp52,dp53	MG63	17	104	duo	PETER001_MG63_24H_X1.A2_B46	A07	mlr12k	0.5|0.1|0.1	uM	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate	24 h	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.1	9.85	53	PETER001_MG63_24H_X1.A2	A07	PETER001
PETER001_MG63_24H_X1.A2_B46:A08	b46	r2	dp52,dp53	MG63	17	94	duo	PETER001_MG63_24H_X1.A2_B46	A08	mlr12k	0.5|0.1|0.1	uM	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate	24 h	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5	8.41	54	PETER001_MG63_24H_X1.A2	A08	PETER001
PETER001_MG63_24H_X1.A2_B46:A09	b46	r2	dp52,dp53	MG63	18	92	duo	PETER001_MG63_24H_X1.A2_B46	A09	mlr12k	0.5|0.1|0.1	uM	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate	24 h	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5	10.43	53	PETER001_MG63_24H_X1.A2	A09	PETER001
PETER001_MG63_24H_X1.A2_B46:A10	b46	r2	dp52,dp53	MG63	17	94	duo	PETER001_MG63_24H_X1.A2_B46	A10	mlr12k	0.5|0.1|0.5	uM	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24 h	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.6	11.53	52	PETER001_MG63_24H_X1.A2	A10	PETER001
PETER001_MG63_24H_X1.A2_B46:A11	b46	r2	dp52,dp53	MG63	17	91	duo	PETER001_MG63_24H_X1.A2_B46	A11	mlr12k	0.5|0.1|0.5	uM	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24 h	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.1	13.06	52	PETER001_MG63_24H_X1.A2	A11	PETER001
PETER001_MG63_24H_X1.A2_B46:A12	b46	r2	dp52,dp53	MG63	16	95	duo	PETER001_MG63_24H_X1.A2_B46	A12	mlr12k	0.5|0.1|0.5	uM	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24 h	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.6	11.81	52	PETER001_MG63_24H_X1.A2	A12	PETER001
PETER001_MG63_24H_X1.A2_B46:A14	b46	r2	dp52,dp53	MG63	16	93	duo	PETER001_MG63_24H_X1.A2_B46	A14	mlr12k	0.1|0.1|0.5	uM	Dolutegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	Dolutegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24 h	Dolutegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.6	9.11	53	PETER001_MG63_24H_X1.A2	A14	PETER001
PETER001_MG63_24H_X1.A2_B46:A15	b46	r2	dp52,dp53	MG63	17	92	duo	PETER001_MG63_24H_X1.A2_B46	A15	mlr12k	0.1|0.1|0.5	uM	Dolutegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	Dolutegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24 h	Dolutegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.2	11.06	54	PETER001_MG63_24H_X1.A2	A15	PETER001
PETER001_MG63_24H_X1.A2_B46:A16	b46	r2	dp52,dp53	MG63	17	88	duo	PETER001_MG63_24H_X1.A2_B46	A16	mlr12k	0.5	uM	Abacavir	Abacavir	24 h	Abacavir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.8	11.39	53	PETER001_MG63_24H_X1.A2	A16	PETER001
PETER001_MG63_24H_X1.A2_B46:A17	b46	r2	dp52,dp53	MG63	17	104	duo	PETER001_MG63_24H_X1.A2_B46	A17	mlr12k	0.5	uM	Abacavir	Abacavir	24 h	Abacavir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.5	10.91	53	PETER001_MG63_24H_X1.A2	A17	PETER001
PETER001_MG63_24H_X1.A2_B46:A18	b46	r2	dp52,dp53	MG63	18	94	duo	PETER001_MG63_24H_X1.A2_B46	A18	mlr12k	0.5	uM	Abacavir	Abacavir	24 h	Abacavir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.3	12.85	51	PETER001_MG63_24H_X1.A2	A18	PETER001
PETER001_MG63_24H_X1.A2_B46:A19	b46	r2	dp52,dp53	MG63	18	117	duo	PETER001_MG63_24H_X1.A2_B46	A19	mlr12k	0.5	uM	Ritonavir	Ritonavir	24 h	Ritonavir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.2	11.04	54	PETER001_MG63_24H_X1.A2	A19	PETER001
PETER001_MG63_24H_X1.A2_B46:A20	b46	r2	dp52,dp53	MG63	17	95	duo	PETER001_MG63_24H_X1.A2_B46	A20	mlr12k	0.5	uM	Ritonavir	Ritonavir	24 h	Ritonavir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.9	10.96	53	PETER001_MG63_24H_X1.A2	A20	PETER001
PETER001_MG63_24H_X1.A2_B46:A21	b46	r2	dp52,dp53	MG63	17	110	duo	PETER001_MG63_24H_X1.A2_B46	A21	mlr12k	0.5	uM	Ritonavir	Ritonavir	24 h	Ritonavir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.4	12.68	52	PETER001_MG63_24H_X1.A2	A21	PETER001
PETER001_MG63_24H_X1.A2_B46:B04	b46	r2	dp52,dp53	MG63	17	101	duo	PETER001_MG63_24H_X1.A2_B46	B04	mlr12k	0.1|0.1|0.5|0.1	uM	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate	24 h	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.4	9.26	53	PETER001_MG63_24H_X1.A2	B04	PETER001
PETER001_MG63_24H_X1.A2_B46:B05	b46	r2	dp52,dp53	MG63	15	106	duo	PETER001_MG63_24H_X1.A2_B46	B05	mlr12k	0.1|0.1|0.5|0.1	uM	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate	24 h	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.4	6.9	55	PETER001_MG63_24H_X1.A2	B05	PETER001
PETER001_MG63_24H_X1.A2_B46:B06	b46	r2	dp52,dp53	MG63	16	92	duo	PETER001_MG63_24H_X1.A2_B46	B06	mlr12k	0.1|0.1|0.5|0.1	uM	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate	24 h	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.4	11.83	56	PETER001_MG63_24H_X1.A2	B06	PETER001
PETER001_MG63_24H_X1.A2_B46:B07	b46	r2	dp52,dp53	MG63	17	90	duo	PETER001_MG63_24H_X1.A2_B46	B07	mlr12k	0.1|0.1|0.1|0.5	uM	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24 h	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.3	9.08	53	PETER001_MG63_24H_X1.A2	B07	PETER001
PETER001_MG63_24H_X1.A2_B46:B08	b46	r2	dp52,dp53	MG63	17	96	duo	PETER001_MG63_24H_X1.A2_B46	B08	mlr12k	0.1|0.1|0.1|0.5	uM	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24 h	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.6	9.11	55	PETER001_MG63_24H_X1.A2	B08	PETER001
PETER001_MG63_24H_X1.A2_B46:B09	b46	r2	dp52,dp53	MG63	17	132	duo	PETER001_MG63_24H_X1.A2_B46	B09	mlr12k	0.1|0.1|0.1|0.5	uM	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24 h	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5	11.25	53	PETER001_MG63_24H_X1.A2	B09	PETER001
PETER001_MG63_24H_X1.A2_B46:B10	b46	r2	dp52,dp53	MG63	16	91	duo	PETER001_MG63_24H_X1.A2_B46	B10	mlr12k	0.1|0.1	uM	Cobicistat|Emtricitabine	Cobicistat|Emtricitabine	24 h	Cobicistat|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.4	10.86	54	PETER001_MG63_24H_X1.A2	B10	PETER001
PETER001_MG63_24H_X1.A2_B46:B11	b46	r2	dp52,dp53	MG63	17	91	duo	PETER001_MG63_24H_X1.A2_B46	B11	mlr12k	0.1|0.1	uM	Cobicistat|Emtricitabine	Cobicistat|Emtricitabine	24 h	Cobicistat|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.4	8.82	54	PETER001_MG63_24H_X1.A2	B11	PETER001
PETER001_MG63_24H_X1.A2_B46:B13	b46	r2	dp52,dp53	MG63	17	105	duo	PETER001_MG63_24H_X1.A2_B46	B13	mlr12k	0.1|0.1	uM	Cobicistat|Elvitegravir	Cobicistat|Elvitegravir	24 h	Cobicistat|Elvitegravir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.3	11.97	53	PETER001_MG63_24H_X1.A2	B13	PETER001
PETER001_MG63_24H_X1.A2_B46:B14	b46	r2	dp52,dp53	MG63	16	90	duo	PETER001_MG63_24H_X1.A2_B46	B14	mlr12k	0.1|0.1	uM	Cobicistat|Elvitegravir	Cobicistat|Elvitegravir	24 h	Cobicistat|Elvitegravir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5	11.99	52	PETER001_MG63_24H_X1.A2	B14	PETER001
PETER001_MG63_24H_X1.A2_B46:B15	b46	r2	dp52,dp53	MG63	17	95	duo	PETER001_MG63_24H_X1.A2_B46	B15	mlr12k	0.1|0.1	uM	Cobicistat|Elvitegravir	Cobicistat|Elvitegravir	24 h	Cobicistat|Elvitegravir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.4	12.2	55	PETER001_MG63_24H_X1.A2	B15	PETER001
PETER001_MG63_24H_X1.A2_B46:B16	b46	r2	dp52,dp53	MG63	18	96	duo	PETER001_MG63_24H_X1.A2_B46	B16	mlr12k	0.1	uM	Dolutegravir	Dolutegravir	24 h	Dolutegravir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5	11.09	53	PETER001_MG63_24H_X1.A2	B16	PETER001
PETER001_MG63_24H_X1.A2_B46:B17	b46	r2	dp52,dp53	MG63	18	99	duo	PETER001_MG63_24H_X1.A2_B46	B17	mlr12k	0.1	uM	Dolutegravir	Dolutegravir	24 h	Dolutegravir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.5	10.74	53	PETER001_MG63_24H_X1.A2	B17	PETER001
PETER001_MG63_24H_X1.A2_B46:B18	b46	r2	dp52,dp53	MG63	18	89	duo	PETER001_MG63_24H_X1.A2_B46	B18	mlr12k	0.1	uM	Dolutegravir	Dolutegravir	24 h	Dolutegravir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.5	12.51	51	PETER001_MG63_24H_X1.A2	B18	PETER001
PETER001_MG63_24H_X1.A2_B46:B19	b46	r2	dp52,dp53	MG63	16	93	duo	PETER001_MG63_24H_X1.A2_B46	B19	mlr12k	0.01	uM	Water	Water	24 h	Water	24	h	ctl_untrt	epsilon	KMV+F2D+INO+QNO	6	10.43	54	PETER001_MG63_24H_X1.A2	B19	PETER001
PETER001_MG63_24H_X1.A2_B46:B20	b46	r2	dp52,dp53	MG63	17	95	duo	PETER001_MG63_24H_X1.A2_B46	B20	mlr12k	0.01	uM	Water	Water	24 h	Water	24	h	ctl_untrt	epsilon	KMV+F2D+INO+QNO	5	9.22	55	PETER001_MG63_24H_X1.A2	B20	PETER001
PETER001_MG63_24H_X1.A2_B46:B21	b46	r2	dp52,dp53	MG63	17	105	duo	PETER001_MG63_24H_X1.A2_B46	B21	mlr12k	0.01	uM	Water	Water	24 h	Water	24	h	ctl_untrt	epsilon	KMV+F2D+INO+QNO	5.6	11.55	53	PETER001_MG63_24H_X1.A2	B21	PETER001
PETER001_MG63_24H_X1.A2_B46:C01	b46	r2	dp52,dp53	MG63	17	105	duo	PETER001_MG63_24H_X1.A2_B46	C01	mlr12k	0.5	uM	DMSO	DMSO	24 h	DMSO	24	h	ctl_vehicle	epsilon	KMV+F2D+INO+QNO	5.9	11.29	51	PETER001_MG63_24H_X1.A2	C01	PETER001
PETER001_MG63_24H_X1.A2_B46:C02	b46	r2	dp52,dp53	MG63	17	96	duo	PETER001_MG63_24H_X1.A2_B46	C02	mlr12k	0.5	uM	DMSO	DMSO	24 h	DMSO	24	h	ctl_vehicle	epsilon	KMV+F2D+INO+QNO	5.8	11.81	53	PETER001_MG63_24H_X1.A2	C02	PETER001
PETER001_MG63_24H_X1.A2_B46:C03	b46	r2	dp52,dp53	MG63	17	96	duo	PETER001_MG63_24H_X1.A2_B46	C03	mlr12k	0.5	uM	DMSO	DMSO	24 h	DMSO	24	h	ctl_vehicle	epsilon	KMV+F2D+INO+QNO	5.2	12.06	54	PETER001_MG63_24H_X1.A2	C03	PETER001
PETER001_MG63_24H_X1.A2_B46:C04	b46	r2	dp52,dp53	MG63	18	95	duo	PETER001_MG63_24H_X1.A2_B46	C04	mlr12k	0.5|0.1	uM	Abacavir|Dolutegravir	Abacavir|Dolutegravir	24 h	Abacavir|Dolutegravir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.6	9.27	54	PETER001_MG63_24H_X1.A2	C04	PETER001
PETER001_MG63_24H_X1.A2_B46:C05	b46	r2	dp52,dp53	MG63	16	106	duo	PETER001_MG63_24H_X1.A2_B46	C05	mlr12k	0.5|0.1	uM	Abacavir|Dolutegravir	Abacavir|Dolutegravir	24 h	Abacavir|Dolutegravir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6	9.14	52	PETER001_MG63_24H_X1.A2	C05	PETER001
PETER001_MG63_24H_X1.A2_B46:C06	b46	r2	dp52,dp53	MG63	16	95	duo	PETER001_MG63_24H_X1.A2_B46	C06	mlr12k	0.5|0.1	uM	Abacavir|Dolutegravir	Abacavir|Dolutegravir	24 h	Abacavir|Dolutegravir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.8	9.72	52	PETER001_MG63_24H_X1.A2	C06	PETER001
PETER001_MG63_24H_X1.A2_B46:C07	b46	r2	dp52,dp53	MG63	17	94	duo	PETER001_MG63_24H_X1.A2_B46	C07	mlr12k	0.1|0.1	uM	Dolutegravir|Emtricitabine	Dolutegravir|Emtricitabine	24 h	Dolutegravir|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6	13.64	55	PETER001_MG63_24H_X1.A2	C07	PETER001
PETER001_MG63_24H_X1.A2_B46:C08	b46	r2	dp52,dp53	MG63	17	94	duo	PETER001_MG63_24H_X1.A2_B46	C08	mlr12k	0.1|0.1	uM	Dolutegravir|Emtricitabine	Dolutegravir|Emtricitabine	24 h	Dolutegravir|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.5	10.05	52	PETER001_MG63_24H_X1.A2	C08	PETER001
PETER001_MG63_24H_X1.A2_B46:C09	b46	r2	dp52,dp53	MG63	17	105	duo	PETER001_MG63_24H_X1.A2_B46	C09	mlr12k	0.1|0.1	uM	Dolutegravir|Emtricitabine	Dolutegravir|Emtricitabine	24 h	Dolutegravir|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.5	10.82	52	PETER001_MG63_24H_X1.A2	C09	PETER001
PETER001_MG63_24H_X1.A2_B46:C10	b46	r2	dp52,dp53	MG63	18	79	duo	PETER001_MG63_24H_X1.A2_B46	C10	mlr12k	0.5|0.1	uM	Abacavir|Emtricitabine	Abacavir|Emtricitabine	24 h	Abacavir|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.8	13.43	53	PETER001_MG63_24H_X1.A2	C10	PETER001
PETER001_MG63_24H_X1.A2_B46:C12	b46	r2	dp52,dp53	MG63	17	93	duo	PETER001_MG63_24H_X1.A2_B46	C12	mlr12k	0.5|0.1	uM	Abacavir|Emtricitabine	Abacavir|Emtricitabine	24 h	Abacavir|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.5	11.72	52	PETER001_MG63_24H_X1.A2	C12	PETER001
PETER001_MG63_24H_X1.A2_B46:C13	b46	r2	dp52,dp53	MG63	16	112	duo	PETER001_MG63_24H_X1.A2_B46	C13	mlr12k	0.1|0.1	uM	Elvitegravir|Emtricitabine	Elvitegravir|Emtricitabine	24 h	Elvitegravir|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.8	10.26	53	PETER001_MG63_24H_X1.A2	C13	PETER001
PETER001_MG63_24H_X1.A2_B46:C15	b46	r2	dp52,dp53	MG63	16	89	duo	PETER001_MG63_24H_X1.A2_B46	C15	mlr12k	0.1|0.1	uM	Elvitegravir|Emtricitabine	Elvitegravir|Emtricitabine	24 h	Elvitegravir|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.9	11.68	56	PETER001_MG63_24H_X1.A2	C15	PETER001
PETER001_MG63_24H_X1.A2_B46:C16	b46	r2	dp52,dp53	MG63	18	98	duo	PETER001_MG63_24H_X1.A2_B46	C16	mlr12k	0.1	uM	Emtricitabine	Emtricitabine	24 h	Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.1	10.65	54	PETER001_MG63_24H_X1.A2	C16	PETER001
PETER001_MG63_24H_X1.A2_B46:C17	b46	r2	dp52,dp53	MG63	17	101	duo	PETER001_MG63_24H_X1.A2_B46	C17	mlr12k	0.1	uM	Emtricitabine	Emtricitabine	24 h	Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.5	11.96	52	PETER001_MG63_24H_X1.A2	C17	PETER001
PETER001_MG63_24H_X1.A2_B46:C18	b46	r2	dp52,dp53	MG63	17	94	duo	PETER001_MG63_24H_X1.A2_B46	C18	mlr12k	0.1	uM	Emtricitabine	Emtricitabine	24 h	Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.9	12.94	53	PETER001_MG63_24H_X1.A2	C18	PETER001
PETER001_MG63_24H_X1.A2_B46:C19	b46	r2	dp52,dp53	MG63	17	95	duo	PETER001_MG63_24H_X1.A2_B46	C19	mlr12k	5	uM	Genistein	Genistein	24 h	Genistein	24	h	trt_poscon	epsilon	KMV+F2D+INO+QNO	5.7	9.57	55	PETER001_MG63_24H_X1.A2	C19	PETER001
PETER001_MG63_24H_X1.A2_B46:C20	b46	r2	dp52,dp53	MG63	18	98	duo	PETER001_MG63_24H_X1.A2_B46	C20	mlr12k	5	uM	Genistein	Genistein	24 h	Genistein	24	h	trt_poscon	epsilon	KMV+F2D+INO+QNO	5.4	9.85	56	PETER001_MG63_24H_X1.A2	C20	PETER001
